item1,item1Label,item2,item2Label
http://www.wikidata.org/entity/Q1648040,correctness,http://www.wikidata.org/entity/Q29485,error
http://www.wikidata.org/entity/Q644971,legal positivism,http://www.wikidata.org/entity/Q29524,natural law
http://www.wikidata.org/entity/Q914661,positive law,http://www.wikidata.org/entity/Q29524,natural law
http://www.wikidata.org/entity/Q683556,specific volume,http://www.wikidata.org/entity/Q29539,density
http://www.wikidata.org/entity/Q29468,Republican Party,http://www.wikidata.org/entity/Q29552,Democratic Party
http://www.wikidata.org/entity/Q2609089,list of diplomatic missions of San Marino,http://www.wikidata.org/entity/Q29601,list of diplomatic missions in San Marino
http://www.wikidata.org/entity/Q98076043,No Wi-Fi,http://www.wikidata.org/entity/Q29643,Wi-Fi
http://www.wikidata.org/entity/Q3504248,inner planet of the Solar System,http://www.wikidata.org/entity/Q30014,outer planet
http://www.wikidata.org/entity/Q3287002,monolingualism,http://www.wikidata.org/entity/Q30081,multilingualism
http://www.wikidata.org/entity/Q843920,arable land,http://www.wikidata.org/entity/Q30121,pasture
http://www.wikidata.org/entity/Q15078724,expendable launch vehicle,http://www.wikidata.org/entity/Q30128,reusable launch vehicle
http://www.wikidata.org/entity/Q5950118,civil law,http://www.wikidata.org/entity/Q30216,common law
http://www.wikidata.org/entity/Q7766927,statutory law,http://www.wikidata.org/entity/Q30216,common law
http://www.wikidata.org/entity/Q188619,hierarchy,http://www.wikidata.org/entity/Q31895,anarchy
http://www.wikidata.org/entity/Q1466128,gross,http://www.wikidata.org/entity/Q32032,net
http://www.wikidata.org/entity/Q40754,subtraction,http://www.wikidata.org/entity/Q32043,addition
http://www.wikidata.org/entity/Q4372150,bounty,http://www.wikidata.org/entity/Q32098,sanction
http://www.wikidata.org/entity/Q108267994,RCD Espanyol B (women association football),http://www.wikidata.org/entity/Q32537,RCD Espanyol B
http://www.wikidata.org/entity/Q67991334,Q67991334,http://www.wikidata.org/entity/Q32593,Candystorm
http://www.wikidata.org/entity/Q7081,materialism,http://www.wikidata.org/entity/Q33442,idealism
http://www.wikidata.org/entity/Q601053,nth root,http://www.wikidata.org/entity/Q33456,exponentiation
http://www.wikidata.org/entity/Q849223,heterophobia,http://www.wikidata.org/entity/Q33487,homophobia
http://www.wikidata.org/entity/Q837863,pure mathematics,http://www.wikidata.org/entity/Q33521,applied mathematics
http://www.wikidata.org/entity/Q1759860,sessility,http://www.wikidata.org/entity/Q33596,motility
http://www.wikidata.org/entity/Q17152511,unlimited company,http://www.wikidata.org/entity/Q33685,limited company
http://www.wikidata.org/entity/Q192161,formal language,http://www.wikidata.org/entity/Q33742,natural language
http://www.wikidata.org/entity/Q1790577,planned language,http://www.wikidata.org/entity/Q33742,natural language
http://www.wikidata.org/entity/Q36477,longitude,http://www.wikidata.org/entity/Q34027,latitude
http://www.wikidata.org/entity/Q1322198,spoken language,http://www.wikidata.org/entity/Q34228,sign language
http://www.wikidata.org/entity/Q5410500,faith,http://www.wikidata.org/entity/Q34302,doubt
http://www.wikidata.org/entity/Q16547842,unbelief,http://www.wikidata.org/entity/Q34394,belief
http://www.wikidata.org/entity/Q410918,Antivitamin,http://www.wikidata.org/entity/Q34956,vitamin
http://www.wikidata.org/entity/Q12908504,men's studies,http://www.wikidata.org/entity/Q35069,women's studies
http://www.wikidata.org/entity/Q154242,nothing,http://www.wikidata.org/entity/Q35120,entity
http://www.wikidata.org/entity/Q64728693,non-existent entity,http://www.wikidata.org/entity/Q35120,entity
http://www.wikidata.org/entity/Q288928,agnosticism,http://www.wikidata.org/entity/Q35277,metaphysics
http://www.wikidata.org/entity/Q423621,Ajam,http://www.wikidata.org/entity/Q35323,Arabs
http://www.wikidata.org/entity/Q246710,wakefulness,http://www.wikidata.org/entity/Q35831,sleep
http://www.wikidata.org/entity/Q161081,deflation,http://www.wikidata.org/entity/Q35865,inflation
http://www.wikidata.org/entity/Q8063,rock,http://www.wikidata.org/entity/Q36133,soil
http://www.wikidata.org/entity/Q38035,consonant,http://www.wikidata.org/entity/Q36244,vowel
http://www.wikidata.org/entity/Q3408226,Non-histone protein,http://www.wikidata.org/entity/Q36293,histone
http://www.wikidata.org/entity/Q168182,noon,http://www.wikidata.org/entity/Q36402,midnight
http://www.wikidata.org/entity/Q36468,unicellular organism,http://www.wikidata.org/entity/Q36458,multicellular organism
http://www.wikidata.org/entity/Q36458,multicellular organism,http://www.wikidata.org/entity/Q36468,unicellular organism
http://www.wikidata.org/entity/Q34027,latitude,http://www.wikidata.org/entity/Q36477,longitude
http://www.wikidata.org/entity/Q11369,molecule,http://www.wikidata.org/entity/Q36496,ion
http://www.wikidata.org/entity/Q1777301,standard time,http://www.wikidata.org/entity/Q36669,daylight saving time
http://www.wikidata.org/entity/Q150352,foreign language,http://www.wikidata.org/entity/Q36870,first language
http://www.wikidata.org/entity/Q4034145,antipop,http://www.wikidata.org/entity/Q37073,pop music
http://www.wikidata.org/entity/Q83922,arianism,http://www.wikidata.org/entity/Q37090,Trinity
http://www.wikidata.org/entity/Q106687,Unitarianism,http://www.wikidata.org/entity/Q37090,Trinity
http://www.wikidata.org/entity/Q584205,Nontrinitarianism,http://www.wikidata.org/entity/Q37090,Trinity
http://www.wikidata.org/entity/Q65269586,Q65269586,http://www.wikidata.org/entity/Q37105,line
http://www.wikidata.org/entity/Q48282,student,http://www.wikidata.org/entity/Q37226,teacher
http://www.wikidata.org/entity/Q253567,apprentice,http://www.wikidata.org/entity/Q37226,teacher
http://www.wikidata.org/entity/Q11448873,learner,http://www.wikidata.org/entity/Q37226,teacher
http://www.wikidata.org/entity/Q172778,plasmid,http://www.wikidata.org/entity/Q37748,chromosome
http://www.wikidata.org/entity/Q15951606,radiator,http://www.wikidata.org/entity/Q37828,refrigerator
http://www.wikidata.org/entity/Q93267,isthmus,http://www.wikidata.org/entity/Q37901,strait
http://www.wikidata.org/entity/Q36244,vowel,http://www.wikidata.org/entity/Q38035,consonant
http://www.wikidata.org/entity/Q101439751,allism,http://www.wikidata.org/entity/Q38404,autism
http://www.wikidata.org/entity/Q38447,MTV Europe Music Award for Best Male,http://www.wikidata.org/entity/Q38444,MTV Europe Music Award for Best Female
http://www.wikidata.org/entity/Q38444,MTV Europe Music Award for Best Female,http://www.wikidata.org/entity/Q38447,MTV Europe Music Award for Best Male
http://www.wikidata.org/entity/Q674038,macroscopic scale,http://www.wikidata.org/entity/Q38456,microscopic scale
http://www.wikidata.org/entity/Q3501970,millionth,http://www.wikidata.org/entity/Q38526,"1,000,000"
http://www.wikidata.org/entity/Q28910553,0.000001,http://www.wikidata.org/entity/Q38526,"1,000,000"
http://www.wikidata.org/entity/Q30749129,Cynophilia,http://www.wikidata.org/entity/Q38579,cynophobia
http://www.wikidata.org/entity/Q100387742,Empress,http://www.wikidata.org/entity/Q39018,emperor
http://www.wikidata.org/entity/Q41228,Southern Hemisphere,http://www.wikidata.org/entity/Q39061,Northern Hemisphere
http://www.wikidata.org/entity/Q218616,proprietary software,http://www.wikidata.org/entity/Q39162,open source
http://www.wikidata.org/entity/Q1102474,closed source,http://www.wikidata.org/entity/Q39162,open source
http://www.wikidata.org/entity/Q228534,working animal,http://www.wikidata.org/entity/Q39201,pet
http://www.wikidata.org/entity/Q123509,extinction,http://www.wikidata.org/entity/Q39350,speciation
http://www.wikidata.org/entity/Q86720786,voting out of office,http://www.wikidata.org/entity/Q40231,election
http://www.wikidata.org/entity/Q39617257,1/16,http://www.wikidata.org/entity/Q40254,16
http://www.wikidata.org/entity/Q1226939,division,http://www.wikidata.org/entity/Q40276,multiplication
http://www.wikidata.org/entity/Q32043,addition,http://www.wikidata.org/entity/Q40754,subtraction
http://www.wikidata.org/entity/Q2266417,employment opportunities,http://www.wikidata.org/entity/Q41171,unemployment
http://www.wikidata.org/entity/Q39061,Northern Hemisphere,http://www.wikidata.org/entity/Q41228,Southern Hemisphere
http://www.wikidata.org/entity/Q85332341,Q85332341,http://www.wikidata.org/entity/Q41466,ice hockey
http://www.wikidata.org/entity/Q176440,hose,http://www.wikidata.org/entity/Q41551,pipe
http://www.wikidata.org/entity/Q2639439,anti-greenhouse effect,http://www.wikidata.org/entity/Q41560,greenhouse effect
http://www.wikidata.org/entity/Q7184,NATO,http://www.wikidata.org/entity/Q41644,Warsaw Pact
http://www.wikidata.org/entity/Q217584,hinny,http://www.wikidata.org/entity/Q41692,mule
http://www.wikidata.org/entity/Q9380011,Q9380011,http://www.wikidata.org/entity/Q41796,sentence
http://www.wikidata.org/entity/Q275419,hypotension,http://www.wikidata.org/entity/Q41861,arterial hypertension
http://www.wikidata.org/entity/Q131779,antonym,http://www.wikidata.org/entity/Q42106,synonym
http://www.wikidata.org/entity/Q584548,anti-Zionism,http://www.wikidata.org/entity/Q42388,Zionism
http://www.wikidata.org/entity/Q44363,fermion,http://www.wikidata.org/entity/Q43101,boson
http://www.wikidata.org/entity/Q3366856,composite particle,http://www.wikidata.org/entity/Q43116,elementary particle
http://www.wikidata.org/entity/Q44148,male organism,http://www.wikidata.org/entity/Q43445,female organism
http://www.wikidata.org/entity/Q995745,artificial selection,http://www.wikidata.org/entity/Q43478,natural selection
http://www.wikidata.org/entity/Q326822,Untermensch,http://www.wikidata.org/entity/Q43484,Übermensch
http://www.wikidata.org/entity/Q319808,monopsony,http://www.wikidata.org/entity/Q43637,monopoly
http://www.wikidata.org/entity/Q179164,unitary state,http://www.wikidata.org/entity/Q43702,federation
http://www.wikidata.org/entity/Q25241,Vertebrata,http://www.wikidata.org/entity/Q43806,Invertebrata
http://www.wikidata.org/entity/Q2670280,Ōban,http://www.wikidata.org/entity/Q43940,koban
http://www.wikidata.org/entity/Q528166,client,http://www.wikidata.org/entity/Q44127,server
http://www.wikidata.org/entity/Q43445,female organism,http://www.wikidata.org/entity/Q44148,male organism
http://www.wikidata.org/entity/Q43101,boson,http://www.wikidata.org/entity/Q44363,fermion
http://www.wikidata.org/entity/Q42213,work,http://www.wikidata.org/entity/Q44432,heat
http://www.wikidata.org/entity/Q900231,work,http://www.wikidata.org/entity/Q44432,heat
http://www.wikidata.org/entity/Q4310364,Q4310364,http://www.wikidata.org/entity/Q44602,fasting
http://www.wikidata.org/entity/Q362547,boldness,http://www.wikidata.org/entity/Q44619,fear
http://www.wikidata.org/entity/Q252552,negentropy,http://www.wikidata.org/entity/Q45003,entropy
http://www.wikidata.org/entity/Q1293220,physical phenomenon,http://www.wikidata.org/entity/Q45045,simulation
http://www.wikidata.org/entity/Q5168598,copiotroph,http://www.wikidata.org/entity/Q45279,oligotroph
http://www.wikidata.org/entity/Q3033506,null graph,http://www.wikidata.org/entity/Q45715,complete graph
http://www.wikidata.org/entity/Q1288568,modern language,http://www.wikidata.org/entity/Q45762,dead language
http://www.wikidata.org/entity/Q1406911,Anti-Slavic sentiment,http://www.wikidata.org/entity/Q46699,slavophilia
http://www.wikidata.org/entity/Q546972,liabilities + owner's equity,http://www.wikidata.org/entity/Q46737,asset
http://www.wikidata.org/entity/Q109562336,fight against organized crime,http://www.wikidata.org/entity/Q46952,organized crime
http://www.wikidata.org/entity/Q206887,civilian,http://www.wikidata.org/entity/Q47064,military personnel
http://www.wikidata.org/entity/Q212238,civil servant,http://www.wikidata.org/entity/Q47064,military personnel
http://www.wikidata.org/entity/Q222353,unbirthday,http://www.wikidata.org/entity/Q47223,birthday
http://www.wikidata.org/entity/Q1202197,death anniversary,http://www.wikidata.org/entity/Q47223,birthday
http://www.wikidata.org/entity/Q913697,decompiler,http://www.wikidata.org/entity/Q47506,compiler
http://www.wikidata.org/entity/Q721620,football at the 2012 Summer Olympics – women's tournament,http://www.wikidata.org/entity/Q47608,football at the 2012 Summer Olympics – men's tournament
http://www.wikidata.org/entity/Q5530970,gender binary,http://www.wikidata.org/entity/Q48270,non-binary
http://www.wikidata.org/entity/Q37226,teacher,http://www.wikidata.org/entity/Q48282,student
http://www.wikidata.org/entity/Q3796713,immorality,http://www.wikidata.org/entity/Q48324,morality
http://www.wikidata.org/entity/Q209544,analytic language,http://www.wikidata.org/entity/Q48612,synthetic language
http://www.wikidata.org/entity/Q2567740,list of diplomatic missions of Albania,http://www.wikidata.org/entity/Q48636,list of diplomatic missions in Albania
http://www.wikidata.org/entity/Q2251335,school teacher,http://www.wikidata.org/entity/Q48942,schoolchild
http://www.wikidata.org/entity/Q50707,composite number,http://www.wikidata.org/entity/Q49008,prime number
http://www.wikidata.org/entity/Q39081312,anti-tourism,http://www.wikidata.org/entity/Q49389,tourism
http://www.wikidata.org/entity/Q622404,boyfriend,http://www.wikidata.org/entity/Q49835,girlfriend
http://www.wikidata.org/entity/Q1185046,civilian control of the military,http://www.wikidata.org/entity/Q49896,military dictatorship
http://www.wikidata.org/entity/Q501898,heterozygotes,http://www.wikidata.org/entity/Q49985,homozygote
http://www.wikidata.org/entity/Q11499267,defeat,http://www.wikidata.org/entity/Q50000,victory
http://www.wikidata.org/entity/Q188248,constant,http://www.wikidata.org/entity/Q50701,variable
http://www.wikidata.org/entity/Q49008,prime number,http://www.wikidata.org/entity/Q50707,composite number
http://www.wikidata.org/entity/Q1055293,multiple,http://www.wikidata.org/entity/Q50708,divisor
http://www.wikidata.org/entity/Q7995646,white market,http://www.wikidata.org/entity/Q50851,black market
http://www.wikidata.org/entity/Q1091245,inverse proportionality,http://www.wikidata.org/entity/Q51379,proportionality
http://www.wikidata.org/entity/Q2479203,oral consonant,http://www.wikidata.org/entity/Q51593,nasal consonant
http://www.wikidata.org/entity/Q652116,flap consonant,http://www.wikidata.org/entity/Q51611,trill consonant
http://www.wikidata.org/entity/Q575,night,http://www.wikidata.org/entity/Q52643,daytime
http://www.wikidata.org/entity/Q3739281,fanon,http://www.wikidata.org/entity/Q53815,canon
http://www.wikidata.org/entity/Q1544759,glabrousness,http://www.wikidata.org/entity/Q54795,pubic hair
http://www.wikidata.org/entity/Q55490,through station,http://www.wikidata.org/entity/Q55485,dead-end station
http://www.wikidata.org/entity/Q55485,dead-end station,http://www.wikidata.org/entity/Q55490,through station
http://www.wikidata.org/entity/Q11424045,railway station above ground,http://www.wikidata.org/entity/Q55491,underground railway station
http://www.wikidata.org/entity/Q55564,lossy compression,http://www.wikidata.org/entity/Q55542,lossless compression
http://www.wikidata.org/entity/Q55542,lossless compression,http://www.wikidata.org/entity/Q55564,lossy compression
http://www.wikidata.org/entity/Q19831450,human blood type,http://www.wikidata.org/entity/Q55588,non-human blood type
http://www.wikidata.org/entity/Q716920,illuminationism,http://www.wikidata.org/entity/Q56000,naturalism
http://www.wikidata.org/entity/Q110485814,handheld personal computer,http://www.wikidata.org/entity/Q56155,desktop computer
http://www.wikidata.org/entity/Q203516,birth rate,http://www.wikidata.org/entity/Q58702,mortality rate
http://www.wikidata.org/entity/Q1553701,religiosity,http://www.wikidata.org/entity/Q58721,irreligion
http://www.wikidata.org/entity/Q108536372,bellicosism,http://www.wikidata.org/entity/Q58848,pacifism
